realization,protocol,d_collected,F_cond,P_success,Y_weighted
29,dephased,1,0.3993836942153552,0.312982231900027,0.12499999999999976
29,dephased,2,0.727425141421761,0.17183898779699286,0.12499999999999978
29,dephased,3,0.9154996354433463,0.13653746562058033,0.12499999999999972
29,dephased,4,0.9802807659014227,0.1275144880406332,0.12499999999999971
29,dephased,5,0.9937629178547953,0.12578452843645366,0.12499999999999967
29,dephased,6,0.9989274494301505,0.1251342127712151,0.12499999999999965
29,dephased,7,0.9997095406256865,0.12503631797068385,0.12499999999999963
30,dephased,1,0.4006369682971307,0.3120031596966711,0.12499999999999982
30,dephased,2,0.7290659566191631,0.17145225183692825,0.12499999999999975
30,dephased,3,0.9167149711075986,0.13635645095767499,0.12499999999999971
30,dephased,4,0.978620079324406,0.12773087599663183,0.1249999999999997
30,dephased,5,0.9951316962684609,0.1256115150072337,0.1249999999999997
30,dephased,6,0.9986934782459088,0.12516352887329146,0.1249999999999997
30,dephased,7,0.9998805600842967,0.12501493177291223,0.12499999999999963
31,dephased,1,0.39907877721100166,0.31322136665240286,0.12499999999999975
31,dephased,2,0.7303413125829239,0.17115285394157007,0.12499999999999975
31,dephased,3,0.9153102859728421,0.13656571101147724,0.12499999999999975
31,dephased,4,0.9792934588518961,0.12764304598393536,0.12499999999999968
31,dephased,5,0.9956175666258418,0.12555021545433953,0.12499999999999968
31,dephased,6,0.9986556676249793,0.1251682677546675,0.12499999999999963
31,dephased,7,0.9999371202306365,0.1250078604654343,0.12499999999999961
32,dephased,1,0.39815403694817747,0.31394884491970976,0.12499999999999975
32,dephased,2,0.7276937099198543,0.17177556751695275,0.12499999999999975
32,dephased,3,0.9159007111021165,0.13647767545631168,0.12499999999999974
32,dephased,4,0.977509551502611,0.12787598832957883,0.12499999999999972
32,dephased,5,0.9947774556093465,0.12565624531914177,0.12499999999999971
32,dephased,6,0.9985343241240013,0.12518347840437058,0.1249999999999997
32,dephased,7,0.99981142452263,0.12502357638059808,0.12499999999999961
33,dephased,1,0.4000710407696043,0.31244450925400924,0.12499999999999975
33,dephased,2,0.7332354437695016,0.17047730174824238,0.12499999999999974
33,dephased,3,0.9217641073058745,0.1356095328612315,0.12499999999999972
33,dephased,4,0.9814320342331959,0.12736490723747737,0.12499999999999971
33,dephased,5,0.9961504542459952,0.12548305275292426,0.1249999999999997
33,dephased,6,0.9991597053108375,0.12510512517226893,0.12499999999999967
33,dephased,7,0.9999327336756665,0.12500840885617415,0.12499999999999961
34,dephased,1,0.3993982835068152,0.31297079922945337,0.12499999999999976
34,dephased,2,0.7284110001961248,0.1716064144642838,0.1249999999999997
34,dephased,3,0.9166865509193559,0.13636067843979577,0.12499999999999976
34,dephased,4,0.9758125802431893,0.12809836902169017,0.12499999999999971
34,dephased,5,0.9933710981118828,0.12583414218270425,0.12499999999999972
34,dephased,6,0.9988747140258751,0.12514081920864564,0.12499999999999965
34,dephased,7,0.9998028668784374,0.12502464649883618,0.12499999999999961
35,dephased,1,0.3995284821163173,0.3128688080956586,0.12499999999999985
35,dephased,2,0.7303426858238257,0.17115253212811996,0.12499999999999975
35,dephased,3,0.9156852537070247,0.1365097881547776,0.12499999999999972
35,dephased,4,0.9771292703201687,0.12792575537015885,0.12499999999999972
35,dephased,5,0.9946277746354406,0.125675155256765,0.12499999999999968
35,dephased,6,0.9993888433620463,0.12507644129735015,0.12499999999999965
35,dephased,7,0.9999943440969798,0.1250007069918759,0.12499999999999971
36,dephased,1,0.4021851961174995,0.31080209119253777,0.12499999999999975
36,dephased,2,0.7318286757573071,0.1708050041502513,0.12499999999999975
36,dephased,3,0.9152557643224798,0.13657384621066143,0.12499999999999974
36,dephased,4,0.9787201798176396,0.1277178120750411,0.12499999999999972
36,dephased,5,0.9941793057098495,0.12573184664183792,0.1249999999999997
36,dephased,6,0.9986959636106736,0.12516321739008157,0.12499999999999974
36,dephased,7,0.9998886485898746,0.12501392047633006,0.12499999999999971
37,dephased,1,0.4004788417157082,0.31212635220498053,0.12499999999999978
37,dephased,2,0.7321319878864297,0.17073424200581455,0.12499999999999979
37,dephased,3,0.9200005249694461,0.13586948768768484,0.12499999999999974
37,dephased,4,0.9802219301840044,0.12752214182408167,0.1249999999999997
37,dephased,5,0.9949741005997838,0.12563141083235033,0.1249999999999997
37,dephased,6,0.9986854953592408,0.1251645293546948,0.12499999999999961
37,dephased,7,0.9994620633412161,0.1250672782737974,0.12499999999999961
38,dephased,1,0.4021630767667659,0.31081918560239546,0.12499999999999982
38,dephased,2,0.7287462893644368,0.17152746000122526,0.12499999999999976
38,dephased,3,0.9095842838774557,0.13742541754035018,0.12499999999999975
38,dephased,4,0.977127727496071,0.12792595735699494,0.12499999999999975
38,dephased,5,0.9948344798378892,0.12564904266322655,0.12499999999999972
38,dephased,6,0.9989954749739864,0.12512569188889933,0.12499999999999967
38,dephased,7,0.9998450807395968,0.12501936790801202,0.12499999999999963
39,dephased,1,0.39856573165248865,0.31362455442854736,0.12499999999999974
39,dephased,2,0.7205607134099846,0.17347601343466149,0.12499999999999975
39,dephased,3,0.9142506839866744,0.13672398849615916,0.12499999999999972
39,dephased,4,0.9766201225598252,0.1279924477414631,0.12499999999999971
39,dephased,5,0.995176789776664,0.1256058232910074,0.12499999999999967
39,dephased,6,0.9983021450462122,0.12521259282099745,0.1249999999999997
39,dephased,7,0.9996987047542885,0.12503767325648663,0.12499999999999961
40,dephased,1,0.39735501425357667,0.31458015003235773,0.12499999999999979
40,dephased,2,0.7267254352339949,0.1720044379068026,0.12499999999999976
40,dephased,3,0.9139537324956362,0.13676841130532452,0.12499999999999971
40,dephased,4,0.9787830129373729,0.1277096132112765,0.12499999999999974
40,dephased,5,0.9942839785717124,0.12571861027023892,0.1249999999999997
40,dephased,6,0.9986849848397001,0.1251645933377716,0.12499999999999967
40,dephased,7,0.9998934114082091,0.12501332499426585,0.12499999999999961
41,dephased,1,0.39898640025558263,0.31329388650823026,0.12499999999999983
41,dephased,2,0.7262640479369143,0.17211371037170997,0.12499999999999976
41,dephased,3,0.915341402595798,0.13656106852100736,0.12499999999999975
41,dephased,4,0.9767948586555372,0.1279695515310656,0.1249999999999997
41,dephased,5,0.993782333192196,0.12578207100792252,0.12499999999999971
41,dephased,6,0.9993256680963455,0.12508434836675114,0.12499999999999961
41,dephased,7,0.9997233639487026,0.1250345890749969,0.12499999999999961
42,dephased,1,0.3978935343673894,0.3141543885570726,0.12499999999999978
42,dephased,2,0.7185717675693196,0.1739561803587575,0.12499999999999975
42,dephased,3,0.909704149477003,0.13740730991703548,0.12499999999999971
42,dephased,4,0.9753565776167995,0.12815825808590592,0.12499999999999972
42,dephased,5,0.9946896809592612,0.12566733363459834,0.12499999999999967
42,dephased,6,0.9989992011726933,0.12512522517862495,0.1249999999999997
42,dephased,7,0.9999560685261971,0.1250054916754824,0.12499999999999963
43,dephased,1,0.40248660702333505,0.3105693402432957,0.12499999999999979
43,dephased,2,0.7273304818609889,0.17186135205026432,0.12499999999999979
43,dephased,3,0.9124068681755647,0.13700028393029076,0.12499999999999974
43,dephased,4,0.9760531981931295,0.12806679003910834,0.12499999999999972
43,dephased,5,0.9925963365623,0.1259323608153918,0.12499999999999964
43,dephased,6,0.998202917699935,0.12522503970237372,0.12499999999999965
43,dephased,7,0.999739828861236,0.1250325298556747,0.12499999999999961
44,dephased,1,0.40165476074497247,0.3112125442460958,0.12499999999999976
44,dephased,2,0.7296898260354732,0.17130566377654685,0.12499999999999972
44,dephased,3,0.9117435908424946,0.13709994921323632,0.12499999999999972
44,dephased,4,0.974357620171744,0.12828965198421372,0.12499999999999972
44,dephased,5,0.9935908820019219,0.12580630746947402,0.12499999999999967
44,dephased,6,0.9987136911817055,0.1251609956924654,0.12499999999999965
44,dephased,7,0.9996723944677204,0.12504096411160415,0.12499999999999961
45,dephased,1,0.3995991536856675,0.31281347532164006,0.1249999999999998
45,dephased,2,0.7280478244406404,0.17169201775451678,0.12499999999999975
45,dephased,3,0.9147936123397749,0.13664284305646415,0.12499999999999976
45,dephased,4,0.9760278714358169,0.1280701132193228,0.12499999999999971
45,dephased,5,0.9939124983873594,0.12576559828235828,0.12499999999999972
45,dephased,6,0.9988587561296122,0.12514281847450676,0.12499999999999967
45,dephased,7,0.9998012571149736,0.12502484779895118,0.12499999999999963
46,dephased,1,0.3980569249493783,0.31402543748207934,0.12499999999999974
46,dephased,2,0.7285269308903818,0.17157910668755758,0.1249999999999997
46,dephased,3,0.9175759816503394,0.13622850041821757,0.12499999999999965
46,dephased,4,0.9797633219114168,0.12758183247372196,0.1249999999999997
46,dephased,5,0.9957498176240647,0.12553354044117152,0.12499999999999968
46,dephased,6,0.9988193401619762,0.12514775693042615,0.12499999999999963
46,dephased,7,0.9997138422003302,0.1250357799636741,0.1249999999999997
47,dephased,1,0.3993406878232768,0.31301593804865924,0.12499999999999978
47,dephased,2,0.7194697626895497,0.17373905962735658,0.12499999999999975
47,dephased,3,0.9101487168933715,0.13734019252003643,0.12499999999999978
47,dephased,4,0.9742032079871314,0.12830998602259874,0.1249999999999997
47,dephased,5,0.9942962377292116,0.12571706022490492,0.12499999999999968
47,dephased,6,0.9986691991839055,0.1251665717758667,0.12499999999999964
47,dephased,7,0.9998066631574076,0.12502417177861902,0.12499999999999961
48,dephased,1,0.40004003614800737,0.3124687248897061,0.1249999999999998
48,dephased,2,0.7210146775903783,0.1733667897271497,0.12499999999999975
48,dephased,3,0.9124487422536335,0.13699399671620505,0.1249999999999997
48,dephased,4,0.9769714698692352,0.12794641794066988,0.12499999999999974
48,dephased,5,0.9954660335181669,0.12556932712030955,0.12499999999999972
48,dephased,6,0.9989282043362459,0.1251341182052798,0.1249999999999997
48,dephased,7,0.9996490789167252,0.1250438805340135,0.12499999999999961
49,dephased,1,0.4028011316443085,0.31032683421152957,0.1249999999999998
49,dephased,2,0.7324515455094514,0.17065975321692706,0.12499999999999979
49,dephased,3,0.9185436738402205,0.13608498273947434,0.12499999999999975
49,dephased,4,0.9771467099014849,0.12792347222107733,0.12499999999999971
49,dephased,5,0.9942513880869629,0.12572273119025953,0.12499999999999965
49,dephased,6,0.998811333445916,0.12514876014546963,0.12499999999999964
49,dephased,7,0.9999641311811476,0.12500448376318346,0.12499999999999961
50,dephased,1,0.3978180673634262,0.31421398436840275,0.12499999999999979
50,dephased,2,0.7239235988293573,0.17267015497510346,0.12499999999999975
50,dephased,3,0.9116668630721023,0.13711148782876587,0.12499999999999971
50,dephased,4,0.9751385644038482,0.12818691062271603,0.12499999999999971
50,dephased,5,0.9953523262141716,0.1255836719400033,0.12499999999999968
50,dephased,6,0.9984753803834457,0.1251908684538579,0.1249999999999997
50,dephased,7,0.9998175891612744,0.1250228055148134,0.12499999999999961
51,dephased,1,0.40000982034946964,0.31249232804032967,0.1249999999999998
51,dephased,2,0.7256892465747392,0.17225003758840451,0.12499999999999978
51,dephased,3,0.9097596322374969,0.1373989299707331,0.12499999999999974
51,dephased,4,0.9733268267974673,0.12842551603276633,0.12499999999999972
51,dephased,5,0.992791889075628,0.12590755562717693,0.1249999999999997
51,dephased,6,0.9986942889338539,0.12516342727206553,0.12499999999999963
51,dephased,7,0.9997882981161723,0.1250264683388753,0.12499999999999963
52,dephased,1,0.39781931796673375,0.31421299659070967,0.12499999999999976
52,dephased,2,0.7233963789644398,0.1727959990329789,0.12499999999999978
52,dephased,3,0.914536847755836,0.13668120678432455,0.12499999999999976
52,dephased,4,0.9798734852351855,0.1275674889498594,0.12499999999999974
52,dephased,5,0.9949672608362213,0.1256322744679491,0.12499999999999968
52,dephased,6,0.9989591540352418,0.125130241306733,0.12499999999999967
52,dephased,7,0.9999316281449666,0.12500854706625758,0.12499999999999963
53,dephased,1,0.400540898720187,0.31207799353174975,0.12499999999999975
53,dephased,2,0.7261966359858093,0.17212968747825816,0.12499999999999976
53,dephased,3,0.9121277180281396,0.13704221188478719,0.12499999999999974
53,dephased,4,0.9751046531921166,0.1281913685785397,0.12499999999999974
53,dephased,5,0.9934087999792307,0.1258293665232411,0.12499999999999971
53,dephased,6,0.9984348143321241,0.1251959549143076,0.1249999999999997
53,dephased,7,0.9998947436160094,0.12501315843300762,0.12499999999999971
54,dephased,1,0.4006631933906607,0.3119827377757667,0.12499999999999979
54,dephased,2,0.725865431379779,0.17220822840728267,0.12499999999999975
54,dephased,3,0.9091611335598863,0.13748937936947786,0.12499999999999974
54,dephased,4,0.975978466724452,0.1280765962178661,0.12499999999999971
54,dephased,5,0.9945499293962412,0.12568499208067221,0.12499999999999968
54,dephased,6,0.9986458810108172,0.12516949438921857,0.12499999999999971
54,dephased,7,0.9999400354829343,0.1250074960141277,0.12499999999999961
55,dephased,1,0.40227955777536106,0.31072918716342446,0.12499999999999979
55,dephased,2,0.7265502478579928,0.17204591199097835,0.12499999999999975
55,dephased,3,0.9126527922295359,0.13696336773882542,0.12499999999999975
55,dephased,4,0.9773286879349015,0.12789965294493205,0.1249999999999997
55,dephased,5,0.9951455386694221,0.12560976776033514,0.12499999999999972
55,dephased,6,0.9989274426444081,0.12513421362125532,0.12499999999999964
55,dephased,7,0.9999441811884223,0.12500697774093603,0.12499999999999961
56,dephased,1,0.3961387362447505,0.3155460159866056,0.12499999999999978
56,dephased,2,0.7245429635160062,0.1725225504825958,0.12499999999999974
56,dephased,3,0.9119590056418234,0.13706756468951864,0.12499999999999972
56,dephased,4,0.9753132977455294,0.1281639451537691,0.12499999999999972
56,dephased,5,0.9932499978750715,0.12584948428635376,0.12499999999999971
56,dephased,6,0.9985119300041299,0.1251862859560253,0.12499999999999971
56,dephased,7,0.9998287633387084,0.12502140824853816,0.12499999999999971
57,dephased,1,0.40117494971726597,0.3115847589389502,0.12499999999999979
57,dephased,2,0.7261926537069431,0.17213063139914914,0.12499999999999976
57,dephased,3,0.9114906443187564,0.13713799563288345,0.12499999999999974
57,dephased,4,0.9762059188194897,0.12804675488052794,0.12499999999999975
57,dephased,5,0.9941300993550961,0.12573806997805287,0.12499999999999972
57,dephased,6,0.999211507887352,0.12509863929038315,0.12499999999999968
57,dephased,7,0.9997161779393986,0.12503548782980387,0.12499999999999971
58,dephased,1,0.3992130947085138,0.3131159815568394,0.12499999999999978
58,dephased,2,0.7267983618951858,0.17198717904929237,0.12499999999999971
58,dephased,3,0.9165165830987957,0.13638596650086512,0.12499999999999971
58,dephased,4,0.9769469030784438,0.12794963534467835,0.12499999999999971
58,dephased,5,0.9924285961691202,0.12595364591721053,0.12499999999999968
58,dephased,6,0.9982688024058038,0.1252167749795973,0.12499999999999961
58,dephased,7,0.9999737900402379,0.12500327633084238,0.12499999999999961
59,dephased,1,0.3988459239881961,0.3134042307617997,0.12499999999999983
59,dephased,2,0.7294975479442295,0.17135081584887812,0.1249999999999998
59,dephased,3,0.9135918518456254,0.13682258630861965,0.12499999999999974
59,dephased,4,0.975035951863275,0.12820040098124294,0.12499999999999974
59,dephased,5,0.9947137516278074,0.12566429266252968,0.12499999999999965
59,dephased,6,0.9982864784225614,0.1252145578466794,0.12499999999999967
59,dephased,7,0.9999022635083357,0.1250122182556271,0.12499999999999963
60,dephased,1,0.3989143404501668,0.3133504798522404,0.12499999999999976
60,dephased,2,0.7312721952532611,0.1709349826390002,0.12499999999999976
60,dephased,3,0.9175584537956732,0.13623110275199468,0.12499999999999972
60,dephased,4,0.980468556307189,0.12749006502645677,0.12499999999999971
60,dephased,5,0.9944406504298824,0.1256988035897004,0.1249999999999997
60,dephased,6,0.9990405851518462,0.12512004202612115,0.12499999999999967
60,dephased,7,0.9996766100999925,0.1250404368143579,0.12499999999999961
61,dephased,1,0.397606981284416,0.31438079783258355,0.12499999999999982
61,dephased,2,0.7287386912819238,0.17152924840605394,0.12499999999999976
61,dephased,3,0.9146350019410484,0.1366665388211947,0.12499999999999978
61,dephased,4,0.9776440950851255,0.12785839000962382,0.12499999999999974
61,dephased,5,0.9947753002027223,0.12565651758193663,0.12499999999999967
61,dephased,6,0.9989633780667202,0.12512971220417554,0.12499999999999971
61,dephased,7,0.9998195579878596,0.12502255932216666,0.12499999999999963
62,dephased,1,0.4021221755661604,0.310850800068433,0.12499999999999986
62,dephased,2,0.7287523639979,0.1715260302062773,0.12499999999999979
62,dephased,3,0.9139327291476114,0.13677155441908972,0.12499999999999972
62,dephased,4,0.9776214522119698,0.12786135136168938,0.12499999999999971
62,dephased,5,0.9949432564881052,0.1256353055160328,0.12499999999999968
62,dephased,6,0.9982196786285368,0.1252229370710647,0.12499999999999968
62,dephased,7,0.9999738937053505,0.12500326337202544,0.12499999999999971
63,dephased,1,0.3971429716694495,0.314748110672949,0.12499999999999974
63,dephased,2,0.7250080379555137,0.17241188160133158,0.12499999999999975
63,dephased,3,0.9146160357159339,0.13666937285016384,0.12499999999999974
63,dephased,4,0.9747318568429397,0.128240396702394,0.12499999999999972
63,dephased,5,0.9933538055832701,0.12583633273202505,0.1249999999999997
63,dephased,6,0.9987439938072631,0.12515719821602458,0.12499999999999965
63,dephased,7,0.9999212565195167,0.12500984371018803,0.12499999999999961
64,dephased,1,0.400891087533801,0.31180538527053303,0.12499999999999979
64,dephased,2,0.7273240890259424,0.17186286263033593,0.12499999999999975
64,dephased,3,0.9104221243094629,0.13729894810586876,0.12499999999999975
64,dephased,4,0.9772433994772116,0.127910815326939,0.12499999999999968
64,dephased,5,0.9944301578502397,0.1257001298816448,0.12499999999999968
64,dephased,6,0.9991338497176069,0.1251083626436332,0.12499999999999968
64,dephased,7,0.9998118800649434,0.12502351941635279,0.12499999999999963
65,dephased,1,0.3992763847050331,0.31306634899618224,0.12499999999999982
65,dephased,2,0.725938734082372,0.17219083943496544,0.12499999999999979
65,dephased,3,0.9148363095697357,0.13663646566322837,0.12499999999999975
65,dephased,4,0.9761804582336484,0.12805009457593655,0.12499999999999976
65,dephased,5,0.9936060898094318,0.12580438191957338,0.12499999999999968
65,dephased,6,0.9983899951286452,0.12520157514588584,0.12499999999999968
65,dephased,7,0.9997630145135369,0.1250296302077367,0.12499999999999961
66,dephased,1,0.3978589849309649,0.314181669220539,0.1249999999999998
66,dephased,2,0.7220326789787287,0.17312235808606977,0.12499999999999974
66,dephased,3,0.9085479158984484,0.13758217680394902,0.12499999999999974
66,dephased,4,0.9760210693513648,0.1280710057653479,0.12499999999999968
66,dephased,5,0.9940027172370849,0.12575418339644764,0.12499999999999967
66,dephased,6,0.9989465356204885,0.1251318219171327,0.12499999999999964
66,dephased,7,0.9999746824292192,0.12500316477647166,0.12499999999999961
67,dephased,1,0.39971476298153663,0.31272300044062595,0.12499999999999978
67,dephased,2,0.7289897596039999,0.171470172733156,0.12499999999999974
67,dephased,3,0.9199192044243576,0.13588149850422887,0.12499999999999976
67,dephased,4,0.9794572879805193,0.1276216957430878,0.12499999999999976
67,dephased,5,0.9951276198753805,0.12561202955622258,0.12499999999999972
67,dephased,6,0.999271413768033,0.12509113968211316,0.12499999999999971
67,dephased,7,0.9999328946012754,0.12500838873776987,0.12499999999999971
68,dephased,1,0.4001157774757552,0.31240957502000555,0.12499999999999979
68,dephased,2,0.7305543384988628,0.17110294664302284,0.12499999999999975
68,dephased,3,0.9156685034922485,0.13651228531205883,0.12499999999999976
68,dephased,4,0.9791890097094668,0.12765666154391195,0.12499999999999971
68,dephased,5,0.9946456575409807,0.12567289572150928,0.1249999999999997
68,dephased,6,0.9984310730887044,0.1251964240388722,0.12499999999999965
68,dephased,7,0.9997368457341603,0.12503290294177907,0.12499999999999963
69,dephased,1,0.3990621448904948,0.31323442125611933,0.12499999999999978
69,dephased,2,0.7270228309470091,0.1719340778296833,0.12499999999999976
69,dephased,3,0.9113609441582453,0.13715751240081145,0.12499999999999976
69,dephased,4,0.9763629500928847,0.12802616075108958,0.12499999999999971
69,dephased,5,0.9935977483801024,0.12580543806967323,0.12499999999999974
69,dephased,6,0.9985422565425837,0.1251824839469565,0.1249999999999997
69,dephased,7,0.9998350364277756,0.12502062384871143,0.12499999999999963
70,dephased,1,0.39974614445558804,0.31269845058852674,0.12499999999999976
70,dephased,2,0.7249048431139462,0.17243642553558064,0.12499999999999975
70,dephased,3,0.9112880309968929,0.13716848652479005,0.12499999999999976
70,dephased,4,0.9765598098134545,0.12800035260910197,0.12499999999999974
70,dephased,5,0.9934964381902339,0.12581826687542166,0.12499999999999971
70,dephased,6,0.9986704719194214,0.12516641225984443,0.12499999999999968
70,dephased,7,0.999274433783786,0.12509076163059926,0.12499999999999963
71,dephased,1,0.3996558193658629,0.31276912268746204,0.12499999999999975
71,dephased,2,0.7306826224586298,0.1710729065642684,0.12499999999999978
71,dephased,3,0.912233607729117,0.1370263043818024,0.12499999999999972
71,dephased,4,0.9769479637102125,0.1279494964350812,0.12499999999999967
71,dephased,5,0.9935879448329579,0.12580667936849282,0.12499999999999967
71,dephased,6,0.9976776885090075,0.1252909646469167,0.12499999999999963
71,dephased,7,0.999392389743064,0.12507599745895218,0.12499999999999961
72,dephased,1,0.4012349423646374,0.31153817078673407,0.1249999999999998
72,dephased,2,0.7356130032611125,0.16992630560614208,0.12499999999999979
72,dephased,3,0.9216066478505281,0.13563270218540455,0.1249999999999997
72,dephased,4,0.9793382789326792,0.12763720431333447,0.12499999999999972
72,dephased,5,0.9956491635183066,0.1255462311225066,0.12499999999999968
72,dephased,6,0.9989321453873788,0.12513362451813537,0.12499999999999967
72,dephased,7,0.9998858322437512,0.12501427259900133,0.12499999999999963
73,dephased,1,0.399938742108803,0.3125478650577783,0.12499999999999975
73,dephased,2,0.7237246793598634,0.1727176142598351,0.12499999999999972
73,dephased,3,0.9127293789066325,0.13695187520942786,0.12499999999999974
73,dephased,4,0.9739154435098303,0.12834789799566207,0.12499999999999968
73,dephased,5,0.9919494041153968,0.1260144917486719,0.12499999999999968
73,dephased,6,0.9987167195429182,0.12516061617273044,0.12499999999999967
73,dephased,7,0.9999412002094561,0.12500735040601993,0.12499999999999961
74,dephased,1,0.4007864873927375,0.3118867624833623,0.12499999999999978
74,dephased,2,0.7280616512615674,0.17168875710374637,0.12499999999999975
74,dephased,3,0.9153414186028389,0.1365610661328945,0.12499999999999976
74,dephased,4,0.975745831534417,0.12810713196020523,0.12499999999999974
74,dephased,5,0.9946429367505305,0.12567323949272796,0.1249999999999997
74,dephased,6,0.9994196256691306,0.12507258892010428,0.12499999999999967
74,dephased,7,0.9998664862592285,0.12501669144613348,0.12499999999999963
75,dephased,1,0.39918451228263424,0.31313840130023923,0.12499999999999979
75,dephased,2,0.7276436264993696,0.17178739076072702,0.12499999999999972
75,dephased,3,0.9189767175318414,0.13602085625816596,0.12499999999999978
75,dephased,4,0.9793049040669398,0.12764155420940831,0.12499999999999971
75,dephased,5,0.9947823888598009,0.12565562217408385,0.1249999999999997
75,dephased,6,0.9989417634638792,0.1251324196983777,0.12499999999999968
75,dephased,7,0.9997954371567831,0.12502557558721666,0.12499999999999971
76,dephased,1,0.4007354593645291,0.3119264768788368,0.12499999999999982
76,dephased,2,0.7305587614815628,0.17110191074363618,0.12499999999999976
76,dephased,3,0.9150711385618829,0.13660140150026864,0.12499999999999974
76,dephased,4,0.9784603142011437,0.12775173217122762,0.12499999999999974
76,dephased,5,0.9937240558514406,0.12578944754728463,0.12499999999999974
76,dephased,6,0.998712209796531,0.12516118134318804,0.12499999999999968
76,dephased,7,0.9999300616214923,0.12500874290877795,0.12499999999999963
77,dephased,1,0.39712707993909213,0.31476070586566685,0.12499999999999975
77,dephased,2,0.7224235203319651,0.1730286964391196,0.12499999999999975
77,dephased,3,0.9133681194353286,0.13685610143397434,0.12499999999999971
77,dephased,4,0.9783734038310292,0.12776308054832194,0.1249999999999997
77,dephased,5,0.9946971320445154,0.12566639228472773,0.12499999999999968
77,dephased,6,0.998861789739089,0.12514243840747044,0.12499999999999964
77,dephased,7,0.9997548735258334,0.12503064832198554,0.12499999999999961
78,dephased,1,0.4003963667686751,0.3121906450070693,0.12499999999999976
78,dephased,2,0.7270053897594052,0.17193820260585307,0.12499999999999979
78,dephased,3,0.9155832759625008,0.13652499262679776,0.12499999999999976
78,dephased,4,0.9757998208615882,0.12810004401274663,0.12499999999999974
78,dephased,5,0.993319019076624,0.12584073958052067,0.12499999999999968
78,dephased,6,0.9992050372668225,0.12509944940021386,0.12499999999999967
78,dephased,7,0.999906658097414,0.1250116688270134,0.12499999999999963
79,dephased,1,0.40006720562954506,0.3124475044219133,0.12499999999999979
79,dephased,2,0.7255290263738504,0.17228807595023743,0.12499999999999976
79,dephased,3,0.9148544287152041,0.13663375951029305,0.12499999999999974
79,dephased,4,0.9769177562595682,0.12795345278460377,0.12499999999999971
79,dephased,5,0.9954685014492314,0.12556901581317859,0.12499999999999972
79,dephased,6,0.9991439070199973,0.12510710331289432,0.12499999999999968
79,dephased,7,0.9998507271283983,0.12501866189466443,0.12499999999999961
80,dephased,1,0.3992388030680349,0.3130958189419738,0.12499999999999978
80,dephased,2,0.7266081030182485,0.17203221307437086,0.12499999999999975
80,dephased,3,0.9134482839377918,0.1368440909004024,0.12499999999999975
80,dephased,4,0.9756318672623191,0.12812209624800092,0.1249999999999997
80,dephased,5,0.9926757458439682,0.1259222868326709,0.12499999999999968
80,dephased,6,0.9985612993574609,0.12518009668553426,0.12499999999999967
80,dephased,7,0.9998998085770978,0.12501252518277828,0.12499999999999963
81,dephased,1,0.3977394810115749,0.3142760675457361,0.12499999999999975
81,dephased,2,0.7212331698750895,0.1733142695331782,0.12499999999999975
81,dephased,3,0.9107572401200791,0.13724842855327624,0.12499999999999972
81,dephased,4,0.9751818811959111,0.12818121666360982,0.1249999999999997
81,dephased,5,0.9927649058766097,0.1259109777753726,0.12499999999999968
81,dephased,6,0.9982343888280023,0.1252210917585783,0.1249999999999996
81,dephased,7,0.999926042995905,0.12500924530926694,0.1249999999999997
82,dephased,1,0.3979689348191779,0.3140948678740341,0.12499999999999978
82,dephased,2,0.7286523232895097,0.17154957996385128,0.12499999999999976
82,dephased,3,0.9167800462270593,0.1363467720686418,0.12499999999999974
82,dephased,4,0.9785212434405104,0.12774377749888793,0.12499999999999971
82,dephased,5,0.9929912363086866,0.12588227914746825,0.1249999999999997
82,dephased,6,0.9985171763224063,0.1251856282136092,0.12499999999999963
82,dephased,7,0.9999846436360653,0.12500191957496914,0.12499999999999961
83,dephased,1,0.4034768112667933,0.3098071475471866,0.12499999999999978
83,dephased,2,0.7246128065912089,0.1725059215942324,0.12499999999999976
83,dephased,3,0.9116246789319488,0.1371178324685644,0.12499999999999976
83,dephased,4,0.9751327637744811,0.1281876731494056,0.12499999999999972
83,dephased,5,0.9942408178111926,0.12572406781204723,0.12499999999999967
83,dephased,6,0.9986317374441659,0.12517126715791813,0.12499999999999964
83,dephased,7,0.9998317291014104,0.1250210374023059,0.12499999999999963
84,dephased,1,0.40148463202211776,0.31134442025943737,0.12499999999999979
84,dephased,2,0.7288651341150518,0.17149949167450287,0.12499999999999975
84,dephased,3,0.9117315935894751,0.13710175327793173,0.12499999999999974
84,dephased,4,0.9753601590040542,0.1281577875065534,0.12499999999999971
84,dephased,5,0.9940439164216465,0.12574897138345154,0.12499999999999971
84,dephased,6,0.9987397613520858,0.12515772860667493,0.12499999999999964
84,dephased,7,0.999951070423498,0.12500611649633994,0.12499999999999961
85,dephased,1,0.3997343890406962,0.3127076464448841,0.12499999999999978
85,dephased,2,0.7276546205232788,0.1717847952509509,0.1249999999999998
85,dephased,3,0.9169176109686635,0.1363263160230344,0.12499999999999975
85,dephased,4,0.9775132185472064,0.127875508615399,0.12499999999999971
85,dephased,5,0.9949296332919171,0.1256370257928825,0.12499999999999971
85,dephased,6,0.9987649764104553,0.1251545688448624,0.1249999999999997
85,dephased,7,0.9997046399123953,0.12503693091886964,0.12499999999999963
86,dephased,1,0.39986955128816,0.3126019463030342,0.12499999999999976
