accepted,angular_value,degeneracy,delta_boundary_abs,delta_boundary_log,delta_boundary_rel,delta_max_step_abs,delta_max_step_log,delta_max_step_rel,delta_tolerance_abs,delta_tolerance_log,delta_tolerance_rel,dirac_partner_accepted,dirac_partner_delta_abs,dirac_partner_delta_log,dirac_partner_delta_rel,dirac_partner_gamma,field_label,final_a_in_abs2,final_a_out_abs2,final_flux_balance_residual,final_left_potential_ratio,final_max_step,final_nfev,final_right_potential_ratio,final_rstar_max,final_rstar_min,final_success,final_wronskian_residual,gamma,gamma_base,gamma_extended,included,label,low_frequency_power,mode_label,mode_slug,multipole,omega,physical_dof,reused_lowest_mode,species,spin,statistics,truncation_sentinel
True,0.0,1,6.779885541874364e-10,6.779889980468118e-10,6.779890041586569e-10,1.9327650591094425e-11,1.9327650591281203e-11,1.9327663418577234e-11,2.1812982531344005e-09,2.181299698803367e-09,2.181299700830576e-09,True,nan,nan,nan,nan,real scalar $s=0$,1.0000006636855705,6.636898807795383e-07,4.310218848502245e-12,1.4952525432364984e-13,0.15054181664244629,13406,2.3661833985855963e-07,140.0,-28.0,True,4.310329870804708e-12,0.9999993363148699,0.9999993378375073,0.9999993385154958,True,"$s=0,\ell=0$",2,$\ell=0$,l0,ell=0,1.3042857142857143,1,True,scalar,0.0,bose,False
True,0.0,1,5.793515667207316e-10,5.793516775752099e-10,5.793517709398168e-10,2.0055956895248528e-11,2.005595689544965e-11,2.0055963964892254e-11,2.265572396353832e-09,2.2655731760763603e-09,2.265573194958943e-09,True,nan,nan,nan,nan,real scalar $s=0$,1.0000003524959573,3.525004209315621e-07,4.463651670505442e-12,1.3883458535800833e-13,0.1450603468016395,13910,2.1970074052679629e-07,140.0,-28.0,True,4.463651670505442e-12,0.9999996475041669,0.9999996492104437,0.9999996497897953,True,"$s=0,\ell=0$",2,$\ell=0$,l0,ell=0,1.3535714285714286,1,True,scalar,0.0,bose,False
True,0.0,1,5.811215952888915e-10,5.811215951200404e-10,5.81121704132314e-10,2.0753621043922976e-11,2.0753621044138334e-11,2.07536249310529e-11,2.3506490087754628e-09,2.3506494556274493e-09,2.3506494490493835e-09,True,nan,nan,nan,nan,real scalar $s=0$,1.0000001872988775,1.8730352101692957e-07,4.643507800494717e-12,1.2925076708793981e-13,0.13996403115534975,14426,2.0453469263189517e-07,140.0,-28.0,True,4.643507800494717e-12,0.9999998127011576,0.9999998144914386,0.9999998150725602,True,"$s=0,\ell=0$",2,$\ell=0$,l0,ell=0,1.4028571428571428,1,True,scalar,0.0,bose,False
True,0.0,1,7.706385529715476e-10,7.70638663696908e-10,7.706386296976293e-10,2.148103916965738e-11,2.1481039169888098e-11,2.148104130834608e-11,2.4338038251414673e-09,2.4338040501477734e-09,2.433804067455105e-09,True,nan,nan,nan,nan,real scalar $s=0$,1.0000000995616964,9.956649444636022e-08,4.7979398232200765e-12,1.2062611448368083e-13,0.1352136533148583,14930,1.9088648992321208e-07,140.0,-28.0,True,4.798050845522539e-12,0.9999999004383134,0.9999999021229597,0.9999999028935983,True,"$s=0,\ell=0$",2,$\ell=0$,l0,ell=0,1.4521428571428572,1,True,scalar,0.0,bose,False
True,0.0,1,6.618615655540339e-10,6.618616763573059e-10,6.6186160060951e-10,2.219202599462733e-11,2.2192025994873574e-11,2.219202717002726e-11,2.5169588635520768e-09,2.5169589777419206e-09,2.5169589968627207e-09,True,nan,nan,nan,nan,real scalar $s=0$,1.0000000529649673,5.296992962773109e-08,4.9622528308646e-12,1.1283677700935494e-13,0.13077514614134486,15434,1.7856014337988077e-07,140.0,-28.0,True,4.962363853167062e-12,0.9999999470350355,0.9999999489123248,0.9999999495741864,True,"$s=0,\ell=0$",2,$\ell=0$,l0,ell=0,1.5014285714285713,1,True,scalar,0.0,bose,False
True,0.0,1,7.606506535751123e-10,7.606506532858176e-10,7.60650675029575e-10,2.2895463303029828e-11,2.2895463303291928e-11,2.2895463948805732e-11,2.6001168995648527e-09,2.6001170139674593e-09,2.600116972902213e-09,True,nan,nan,nan,nan,real scalar $s=0$,1.000000028205409,2.8210545129936585e-08,5.136224778823362e-12,1.0577826741413007e-13,0.12661877346343017,15938,1.6739030568354951e-07,140.0,-28.0,True,5.136224778823362e-12,0.9999999717945919,0.9999999736569536,0.9999999744176042,True,"$s=0,\ell=0$",2,$\ell=0$,l0,ell=0,1.5507142857142857,1,True,scalar,0.0,bose,False
True,0.0,1,7.173922567105251e-10,7.173923674755017e-10,7.173922674912505e-10,2.362066098271498e-11,2.3620660982993947e-11,2.3620661337678192e-11,2.683286814963992e-09,2.6832868185640062e-09,2.683286855287508e-09,True,nan,nan,nan,nan,real scalar $s=0$,1.0000000150276578,1.5032955051915644e-08,5.297318139696472e-12,9.936193935053447e-14,0.1227184630308513,16442,1.5723669717598823e-07,140.0,-28.0,True,5.297318139696472e-12,0.9999999849723424,0.9999999869618577,0.9999999876792499,True,"$s=0,\ell=0$",2,$\ell=0$,l0,ell=0,1.6,1,True,scalar,0.0,bose,False
True,1.0,3,1.116471523470113e-13,9.723376069551618e-05,9.723848816355485e-05,1.5659562971394505e-20,1.3638645768403204e-11,1.3638612330278106e-11,1.3156452399263102e-18,1.1458541899670598e-09,1.1458541610840862e-09,,,,,,real scalar $s=0$,870944633.333121,870944632.333121,5.15204715123501e-17,7.630996942122343e-09,19.634954084936208,7766,0.00015969740093097436,11200.0,-28.0,True,0.0,1.1481786117367551e-09,1.148290260220407e-09,1.14817861306806e-09,True,,4,$\ell=1$,l1,,0.01,1,False,scalar,0.0,bose,False
True,1.0,3,2.0808681166656742e-13,9.58909518247306e-05,9.589554960596477e-05,2.838966580343246e-20,1.3083201189175818e-11,1.3083205915578093e-11,2.165933556481313e-18,9.981573350622571e-10,9.98157389914723e-10,,,,,,real scalar $s=0$,460843956.60607827,460843955.6060782,1.1697771873635704e-16,5.5671221917956236e-09,16.77083271996194,7766,0.00015973635642085973,9566.272762902872,-28.0,True,5.960464477539063e-08,2.1699318948751743e-09,2.170139983881164e-09,2.1699318970694976e-09,True,,4,$\ell=1$,l1,,0.011707799137227793,1,False,scalar,0.0,bose,False
True,1.0,3,3.874342897468315e-13,9.436809641434815e-05,9.437254932536541e-05,5.940232132927058e-20,1.4469425657741885e-11,1.4469417519422441e-11,4.3815889395831884e-18,1.0672821521151578e-09,1.0672821927932403e-09,,,,,,real scalar $s=0$,243583368.38753498,243583367.38753507,3.372117853599583e-16,4.0614417399784125e-09,14.324496451801094,7754,0.0001597810806735574,8170.85487270155,-28.0,True,8.940696716308594e-08,4.105370603172813e-09,4.1057580419035515e-09,4.105370607613805e-09,True,,4,$\ell=1$,l1,,0.013707256063767185,1,False,scalar,0.0,bose,False
True,1.0,3,7.205351396247565e-13,9.264328008087492e-05,9.264757170836158e-05,1.0397163991424026e-19,1.3368861573415648e-11,1.3368841344236307e-11,8.822708413490593e-18,1.1344380996587308e-09,1.1344380939235321e-09,,,,,,real scalar $s=0$,128581614.71015973,128581613.71015984,8.238313268199372e-16,2.9629866992228647e-09,12.235003593675328,7742,0.00015983240975282956,6978.984501639025,-28.0,True,1.043081283569336e-07,7.777161628076725e-09,7.77788217214303e-09,7.777161637003405e-09,True,,4,$\ell=1$,l1,,0.016048180071713387,1,False,scalar,0.0,bose,False
True,1.0,3,1.3383012844392241e-12,9.069194633741135e-05,9.069605908116685e-05,2.1148526721143259e-19,1.4332313114198704e-11,1.4332258746834899e-11,1.6856774559167004e-17,1.1423758612269296e-09,1.1423758156047336e-09,,,,,,real scalar $s=0$,67769537.49930112,67769536.49930114,1.759414751087066e-16,2.1616191347406282e-09,10.450301931445988,7718,0.00015989129758207273,5960.970477745597,-28.0,True,1.4901161193847656e-08,1.4755892350752911e-08,1.475723066910561e-08,1.475589236782117e-08,True,,4,$\ell=1$,l1,,0.018788886879768225,1,False,scalar,0.0,bose,False
True,1.0,3,2.4821793415054693e-12,8.8489193011065e-05,8.84931083918754e-05,3.826239728649787e-19,1.3641088259057413e-11,1.3641071028950848e-11,3.025328056245728e-17,1.0785711218862635e-09,1.0785710731117413e-09,,,,,,real scalar $s=0$,35651375.75361632,35651374.7536163,4.655695352585131e-16,1.5769889500018186e-09,8.925932029544915,7682,0.0001599588319702496,5091.452635868379,-28.0,True,1.4901161193847656e-08,2.804940844109121e-08,2.805189065106862e-08,2.8049408471727114e-08,True,,4,$\ell=1$,l1,,0.021997651360042104,1,False,scalar,0.0,bose,False
True,1.0,3,4.596448117879836e-12,8.600785865203697e-05,8.601155753927672e-05,5.523250386139076e-19,1.033539920319638e-11,1.0335445026416658e-11,6.485743188526998e-17,1.2136520684695266e-09,1.2136520616320504e-09,,,,,,real scalar $s=0$,18712613.594983976,18712612.594983976,5.068301049234911e-17,1.150477486278469e-09,7.62391968372838,7646,0.00016003625271574377,4348.770060189079,-28.0,True,0.0,5.3439889351857065e-08,5.34444858653847e-08,5.343988941726682e-08,True,,4,$\ell=1$,l1,,0.025754408361413884,1,False,scalar,0.0,bose,False
True,1.0,3,8.49651641617044e-12,8.32190179587123e-05,8.322248084477873e-05,1.2936178338043293e-18,1.2670864357824724e-11,1.2670850042654156e-11,1.0605262781207667e-16,1.0387742893480233e-09,1.038774287522303e-09,,,,,,real scalar $s=0$,9794894.37416857,9794893.374168573,3.501139351419624e-16,8.393200513117734e-10,6.511829930090168,7646,0.00016012497204081577,3714.4214802602037,-28.0,True,3.725290298461914e-09,1.0209400548894476e-07,1.0210250211270717e-07,1.02094005596291e-07,True,,4,$\ell=1$,l1,,0.030152743999357374,1,False,scalar,0.0,bose,False
True,1.0,3,1.5675202679318046e-11,8.00956599088183e-05,8.009886770491423e-05,1.3568091386474603e-17,6.933176255570754e-11,6.933171960878892e-11,1.1620918812436617e-16,5.938184390417223e-10,5.938184389762578e-10,,,,,,real scalar $s=0$,5109909.539517288,5109908.539517289,1.78287756372601e-16,6.123180652693679e-10,5.561959044364046,7586,0.0001602265976372759,3172.6043782638008,-28.0,True,9.313225746154785e-10,1.9569818061680714e-07,1.9571385594926374e-07,1.9569818074658442e-07,True,,4,$\ell=1$,l1,,0.035302227018072674,1,False,scalar,0.0,bose,False
True,1.0,3,2.885729476292992e-11,7.661112453926933e-05,7.661405933938015e-05,2.424388289543099e-17,6.436584598438675e-11,6.436577988431466e-11,4.8117331813248075e-16,1.277480788636174e-09,1.277480839793917e-09,,,,,,real scalar $s=0$,2654928.674665602,2654927.6746656033,5.204405479573284e-16,4.467108970758394e-10,4.750644403078666,7598,0.00016034295863441166,2709.821326004589,-28.0,True,1.3969838619232178e-09,3.766579530148597e-07,3.7668681076655205e-07,3.766579534717891e-07,True,,4,$\ell=1$,l1,,0.041331138302441096,1,False,scalar,0.0,bose,False
True,1.0,3,5.3004378020211646e-11,7.274661752467552e-05,7.274926370120756e-05,4.795582909998628e-18,6.5819572015119015e-12,6.58200584086585e-12,7.686795408970806e-16,1.055023624575751e-09,1.0550236171268931e-09,,,,,,real scalar $s=0$,1372514.2416248482,1372513.2416248512,2.2272758876622613e-15,3.258937419697325e-10,4.057675014232895,7574,0.00016047613483312966,2314.543744936701,-28.0,True,3.026798367500305e-09,7.285898897603802e-07,7.286428949118755e-07,7.285898905338553e-07,True,,4,$\ell=1$,l1,,0.048389666535796245,1,False,scalar,0.0,bose,False
True,1.0,3,9.712578346953781e-11,6.848909529194382e-05,6.849144076375695e-05,6.887860168835157e-18,4.857225732746856e-12,4.8572011456749284e-12,8.253967611661101e-16,5.82055626088903e-10,5.82055674142759e-10,,,,,,real scalar $s=0$,705182.8908565599,705181.890856559,1.1252051316379538e-15,2.377527204961007e-10,3.4657880329792548,7526,0.00016062848958556407,1976.9247130120684,-28.0,True,8.149072527885437e-10,1.4180718406048346e-06,1.4181689672205888e-06,1.4180718414371192e-06,True,,4,$\ell=1$,l1,,0.05665364961185362,1,False,scalar,0.0,bose,False
True,1.0,3,1.775626977448091e-10,6.384289020844051e-05,6.384492820529826e-05,4.3577727553865617e-17,1.566891061356498e-11,1.566892665161669e-11,2.113808836355733e-16,7.600475803992523e-11,7.60046874207858e-11,,,,,,real scalar $s=0$,359562.729200338,359561.7292003378,6.529518645334489e-16,1.734502656038942e-10,2.960238719811087,7490,0.00016080270673671164,1688.5536639640115,-28.0,True,2.3283064365386963e-10,2.78115588404834e-06,2.7813334465782816e-06,2.781155883880537e-06,True,,4,$\ell=1$,l1,,0.06632895500464654,1,False,scalar,0.0,bose,False
True,1.0,3,3.239359389469533e-10,5.882798957838448e-05,5.8829720028849995e-05,2.4990860075790877e-17,4.538591724677939e-12,4.538568046257128e-12,4.683809289311898e-15,8.506224617186995e-10,8.506224720063202e-10,,,,,,real scalar $s=0$,181609.1175931046,181608.11759310425,1.9291683593485043e-15,1.2653901320365694e-10,2.5284331283052923,7478,0.00016100183208330823,1442.2468682391766,-28.0,True,3.4924596548080444e-10,5.5063314730734e-06,5.506655413721147e-06,5.5063314777822e-06,True,,4,$\ell=1$,l1,,0.07765660821766218,1,False,scalar,0.0,bose,False
True,1.0,3,5.9016308144099e-10,5.349869550869876e-05,5.350012662150552e-05,8.080186097037673e-17,7.324918449596222e-12,7.324941069870506e-12,6.525353784332839e-15,5.915437030852196e-10,5.915437015468988e-10,,,,,,real scalar $s=0$,90653.12335511614,90652.1233551161,4.722056215012219e-16,9.231534934124519e-11,2.1596143721543055,7478,0.00016122931984394057,1231.8684761623574,-28.0,True,4.3655745685100555e-11,1.1031059526572434e-05,1.1031649696260031e-05,1.103105953317859e-05,True,,4,$\ell=1$,l1,,0.09091879706907821,1,False,scalar,0.0,bose,False
True,1.0,3,1.0755767774366966e-09,4.795862792768316e-05,4.795977796530938e-05,3.016623138351465e-16,1.3451018077239011e-11,1.3451069133822575e-11,1.6798594579172516e-15,7.490463805051788e-11,7.490463563804312e-11,,,,,,real scalar $s=0$,44589.82284798545,44588.822847985604,3.4419353218267945e-15,6.734779660625529e-11,1.844594655956547,7454,0.00016148908467126553,1052.1776652670203,-28.0,True,1.5279510989785194e-10,2.242664213780745e-05,2.242771771656641e-05,2.2426642139788972e-05,True,,4,$\ell=1$,l1,,0.10644590138831427,1,False,scalar,0.0,bose,False
True,1.0,3,1.9674908218614154e-09,4.2363346813638735e-05,4.2364244174845236e-05,4.643231328940733e-16,9.9978914037069e-12,9.997860401373291e-12,2.358584925673049e-14,5.078533150861315e-10,5.07853284945897e-10,,,,,,real scalar $s=0$,21532.117814285415,21531.117814285382,1.4810337201423551e-15,4.9132952863029826e-11,1.5755263942744029,7442,0.00016178555976893063,898.6980840159496,-28.0,True,3.2741809263825417e-11,4.644225006685377e-05,4.64442175817258e-05,4.644225009090394e-05,True,,4,$\ell=1$,l1,,0.12462472324355404,1,False,scalar,0.0,bose,False
True,1.0,3,3.638297523594013e-09,3.696563454297691e-05,3.6966317810127754e-05,9.261254957371179e-16,9.409695245254786e-12,9.40974430635944e-12,7.818181865792972e-14,7.943533611822495e-10,7.943533855438764e-10,,,,,,real scalar $s=0$,10160.333939268216,10159.333939268232,1.579113359170825e-15,3.584448458134848e-11,1.3457067172126602,7430,0.00016212376169719725,767.6063395709623,-28.0,True,1.6370904631912708e-11,9.84219619135888e-05,9.842560029022034e-05,9.842196199269675e-05,True,,4,$\ell=1$,l1,,0.14590812272681344,1,False,scalar,0.0,bose,False
True,1.0,3,6.900601955031182e-09,3.21395874263462e-05,3.214010391532512e-05,3.1151025769310392e-15,1.450883857511665e-11,1.4508838675510632e-11,4.2965576842884934e-14,2.001155907849608e-10,2.0011560056806215e-10,,,,,,real scalar $s=0$,4657.579748081542,4656.579748081544,3.9164092975607634e-16,2.6150007276873826e-11,1.1494104924756172,7430,0.00016250936245441414,655.6367516847563,-28.0,True,1.8189894035458565e-12,0.000214703784816975,0.00021471068546501072,0.00021470378486305569,True,,4,$\ell=1$,l1,,0.17082629933755134,1,False,scalar,0.0,bose,False
True,1.0,3,1.3808802183364142e-08,2.8434597981687105e-05,2.843500226688162e-05,7.251686230669296e-15,1.493261070362231e-11,1.4932628599474962e-11,3.0334014380212215e-13,6.246362318226474e-10,6.246361966891596e-10,,,,,,real scalar $s=0$,2059.1939756467855,2058.1939756467827,1.301367867634351e-15,1.9077492355305855e-11,0.9817477042468103,7430,0.00016294876939417172,560.0,-28.0,True,2.7284841053187847e-12,0.00048562690636558584,0.00048564071547836104,0.0004856269066761777,True,,4,$\ell=1$,l1,,0.2,1,False,scalar,0.0,bose,False
True,1.0,3,2.1991529362526754e-08,2.7069057982147977e-05,2.706942437410184e-05,5.76524505219167e-15,7.096434551126718e-12,7.096453473781336e-12,6.46455545344482e-13,7.957235984403311e-10,7.957236264677238e-10,,,,,,real scalar $s=0$,1230.9023136984617,1229.9023136984727,8.841885557053786e-15,1.5766522607690793e-11,0.8924979129516458,7430,0.0001632434875026429,509.09090909090907,-28.0,True,1.0913936421275139e-11,0.0008124121539712804,0.0008124341461528637,0.0008124121546235012,True,,4,$\ell=1$,l1,,0.22,1,False,scalar,0.0,bose,False
True,1.0,3,7.1486551496934e-08,2.769308120732024e-05,2.769346470232715e-05,2.6783263107343913e-14,1.0375700298990691e-11,1.0375676766394045e-11,3.5256606661926426e-12,1.3658200135770243e-09,1.3658199642736547e-09,,,,,,real scalar $s=0$,387.3940499635781,386.39404996358377,1.468009741545373e-14,1.0523365398025591e-11,0.7291494885652703,7466,0.00016395047262254158,415.91511936339515,-28.0,True,5.6843418860808015e-12,0.002581350952845088,0.002581422442949029,0.002581350956397532,True,,4,$\ell=1$,l1,,0.2692857142857143,1,False,scalar,0.0,bose,False
True,1.0,3,2.486208989368674e-07,3.397715101974351e-05,3.397772831334921e-05,7.158162951270697e-14,9.782730181532417e-12,9.78268991146711e-12,1.3647506735825488e-11,1.8651339379246215e-09,1.8651339368788643e-09,,,,,,real scalar $s=0$,136.66481160128544,135.66481160128802,1.8924965761168977e-14,7.519130691628523e-12,0.6163438501997913,7502,0.00016463418099907435,351.5695067264574,-28.0,True,2.5863755581667647e-12,0.007317172491463737,0.007317421126081762,0.0073171725051828255,True,,4,$\ell=1$,l1,,0.31857142857142856,1,False,scalar,0.0,bose,False
True,1.0,3,8.77390302651132e-07,4.5940460966991877e-05,4.594151634311587e-05,2.4347190930029683e-13,1.2748579969549472e-11,1.2748566591642372e-11,4.006400766698448e-11,2.0978135917081907e-09,2.097813547108859e-09,,,,,,real scalar $s=0$,52.36155016108394,51.36155016108235,3.039235529911366e-14,5.63927005620126e-12,0.5337657421147707,7562,0.00016529840360527645,304.4660194174757,-28.0,True,1.5916157281026244e-12,0.019097983098736032,0.019098860529346163,0.019097983139043512,True,,4,$\ell=1$,l1,,0.3678571428571429,1,False,scalar,0.0,bose,False
True,1.0,3,2.9354793723151973e-06,6.31843675378662e-05,6.318636384057675e-05,6.152509057777422e-13,1.3243295349328872e-11,1.3243311451054739e-11,9.391178112938547e-11,2.021456559742396e-09,2.021456538690609e-09,,,,,,real scalar $s=0$,21.525058031915925,20.525058031916135,9.756084828893563e-15,4.385424682914181e-12,0.4707009540909365,7634,0.00016594588198088936,268.4931506849315,-28.0,True,2.0961010704922955e-13,0.0464574821827317,0.046460417756631046,0.04645748227725873,True,,4,$\ell=1$,l1,,0.41714285714285715,1,False,scalar,0.0,bose,False
True,1.0,3,8.772165547524247e-06,8.369305008010232e-05,8.369655259159864e-05,1.433075880186152e-12,1.3673173704469518e-11,1.3673192796458708e-11,1.869710219981613e-10,1.783918681034458e-09,1.7839186790302419e-09,,,,,,real scalar $s=0$,9.541150601657327,8.54115060165775,4.428402089473593e-14,3.5076074863710176e-12,0.4209637935514654,7682,0.0001665786879711146,240.12251148545178,-28.0,True,4.227729277772596e-13,0.10480916209689604,0.10481793445084767,0.10480916228530014,True,,4,$\ell=1$,l1,,0.4664285714285714,1,False,scalar,0.0,bose,False
True,1.0,3,2.1853013563277734e-05,0.00010199688240446772,0.00010200208444741085,2.9940216972335065e-12,1.3975043344869271e-11,1.3975026973478253e-11,3.836777839882899e-10,1.790871230693995e-09,1.7908712503036125e-09,,,,,,real scalar $s=0$,4.667643853880972,3.6676438538838756,6.22002449546244e-13,2.869214095686765e-12,0.38073318170236414,7766,0.0001671984401462655,217.17451523545708,-28.0,True,2.9034552539997094e-12,0.2142408528381053,0.21426270623834037,0.2142408532247771,True,,4,$\ell=1$,l1,,0.5157142857142857,1,False,scalar,0.0,bose,False
True,1.0,3,4.1753631985386175e-05,0.00010917400971902106,0.00010917996960026927,5.324296559194863e-12,1.3922307751198841e-11,1.3922298703958771e-11,6.325994728051398e-10,1.6541600325407028e-09,1.654160079635351e-09,,,,,,real scalar $s=0$,2.6148616158345797,1.6148616158382623,1.4083734178882423e-12,2.390475978423476e-12,0.34752131123780894,7838,0.00016780643619920002,198.2300884955752,-28.0,True,3.682609772681644e-12,0.38242941574590067,0.3824711700158098,0.38242941638382444,True,,4,$\ell=1$,l1,,0.5650000000000001,1,False,scalar,0.0,bose,False
True,1.0,3,5.7563045479769315e-05,9.933166710861244e-05,9.93366008198092e-05,8.000045070843953e-12,1.3805734333611583e-11,1.3805685177345357e-11,9.125760147554729e-10,1.574833265035533e-09,1.574833272630731e-09,,,,,,real scalar $s=0$,1.725700924818533,0.7257009248222526,2.1552759577048164e-12,2.022276096073525e-12,0.31963878742919405,7922,0.00016840373848009882,182.32558139534882,-28.0,True,3.7194691770991994e-12,0.5794746851081136,0.5795322490741694,0.5794746860286897,True,,4,$\ell=1$,l1,,0.6142857142857143,1,False,scalar,0.0,bose,False
True,1.0,3,5.798946929624904e-05,7.722206917526948e-05,7.722505099524276e-05,1.0224043833773067e-11,1.3615442107188222e-11,1.3615442873035455e-11,1.1487872875193261e-09,1.5298494704985456e-09,1.5298494353888658e-09,,,,,,real scalar $s=0$,1.3317081865454827,0.3317081865489555,2.60780286254203e-12,1.7330293701643132e-12,0.2958981239925801,8006,0.00016899123170470215,168.78363832077503,-28.0,True,3.4727776210274897e-12,0.7509152606428363,0.7509732512711439,0.7509152618018476,True,,4,$\ell=1$,l1,,0.6635714285714286,1,False,scalar,0.0,bose,False
